,group1,group2,weight
5520,7836842,19262745,1
5521,7836842,19416348,2
5522,7836842,8908602,1
5523,7836842,18767675,2
5524,7836842,23353167,2
5525,7836842,7151442,4
5526,7836842,22021463,1
5527,7836842,18779992,6
5528,7836842,11625832,20
5529,7836842,3173762,8
5530,7836842,1187715,2
5531,7836842,16487812,31
5532,7836842,14396812,2
5533,7836842,19822479,1
5534,7836842,22730657,1
5535,7836842,21837219,10
5536,7836842,23594916,1
5537,7836842,18589616,13
5538,7836842,17467312,8
5539,7836842,18476981,1
5540,7836842,18616278,7
5541,7836842,17872862,3
5542,7836842,204767,1
5543,7836842,20197351,1
5544,7836842,526316,1
5545,7836842,10016242,57
5546,7836842,19654655,5
5547,1324203,18798102,6
5548,1324203,788001,10
5549,1324203,1728035,1
5550,1324203,6641192,3
5551,1324203,18955830,2
5552,1324203,11294262,2
5553,1324203,710272,15
5554,1324203,20186791,2
5555,1324203,10178242,1
5556,1324203,14649032,1
5557,1324203,16062152,1
5558,1324203,18660552,1
5559,1324203,4705492,1
5560,1324203,18361585,1
5561,1324203,22193397,1
5562,1324203,15297782,1
5563,1324203,2496252,4
5564,1324203,18562307,1
5565,1324203,19728145,5
5566,1324203,19348756,1
5567,1324203,19416348,1
5568,1324203,18425641,2
5569,1324203,7700282,1
5570,1324203,1371991,1
5571,1324203,1763190,1
5572,1324203,22130047,3
5573,1324203,18517376,1
5574,1324203,1187715,1
5575,1324203,23674770,2
5576,1324203,18923420,1
5577,1324203,21338021,1
5578,1324203,24850344,1
5579,1324203,18589616,1
5580,1324203,18180033,1
5581,1324203,23515107,1
5582,1324203,20807142,1
5583,1324203,526316,3
5584,1324203,22736876,1
5585,1324203,10016242,1
5586,1324203,19908083,1
5587,25810092,19680459,3
5588,1307837,1187715,1
5589,1307837,19822479,1
5590,1307837,19064659,1
5591,1307837,19416348,1
5592,1307837,6190702,1
5593,1307837,3636792,1
5594,18556100,10178242,1
5595,18556100,19728145,1
5596,18556100,18955830,1
5597,18660552,710272,1
5598,18660552,18517376,1
5599,18660552,1187715,1
5600,18660552,18923420,1
5601,18660552,18314669,1
5602,18660552,18589616,1
5603,18660552,18642226,2
5604,18660552,18955830,1
5605,18660552,1371991,1
5606,18660552,1763190,4
5607,25357512,1187715,1
5608,25357512,24803205,1
5609,25357512,19728145,1
5610,25357512,1371991,1
5611,25357512,20940321,1
5612,25357512,1642477,1
5613,19680459,1187715,2
5614,19680459,18314669,1
5615,19680459,1697586,2
5616,19680459,11294262,1
5617,19680459,18955830,2
5618,19680459,4705492,1
5619,19680459,18573279,1
5620,19680459,19680612,1
5621,2542802,10016162,1
5622,2542802,22736876,1
5623,2542802,10016242,1
5624,2542802,7700282,1
5625,4705492,9307682,1
5626,4705492,1728035,1
5627,4705492,18955830,4
5628,4705492,11294262,1
5629,4705492,6190702,1
5630,4705492,929402,1
5631,4705492,1492619,23
5632,4705492,21989057,1
5633,4705492,10178242,1
5634,4705492,2496252,1
5635,4705492,18562307,4
5636,4705492,19728145,6
5637,4705492,1787157,1
5638,4705492,19416348,4
5639,4705492,18425641,6
5640,4705492,7700282,3
5641,4705492,14380872,5
5642,4705492,20806988,1
5643,4705492,22021463,1
5644,4705492,1371991,1
5645,4705492,20129636,1
5646,4705492,11625832,1
5647,4705492,1187715,1
5648,4705492,19822479,1
5649,4705492,7694232,1
5650,4705492,20336043,1
5651,4705492,23723436,2
5652,4705492,18314669,1
5653,4705492,1029550,1
5654,4705492,21192621,1
5655,4705492,18616278,1
5656,4705492,1576921,2
5657,4705492,204767,2
5658,4705492,18573279,1
5659,4705492,20807142,1
5660,4705492,19443174,1
5661,4705492,22736876,4
5662,4705492,526316,1
5663,4705492,1642477,2
5664,22920407,21755271,1
5665,22920407,19728145,2
5666,22920407,1371991,1
5667,22920407,23285340,1
5668,22920407,19687074,1
5669,22920407,1642477,1
5670,22920407,6190702,1
5671,1805550,6641192,1
5672,1805550,15552112,1
5673,18361585,1728035,2
5674,18361585,18855476,1
5675,18361585,18955830,2
5676,18361585,16477792,2
5677,18361585,6190702,1
5678,18361585,18837102,1
5679,18361585,15552112,1
5680,18361585,929402,2
5681,18361585,20186791,2
5682,18361585,16447162,1
5683,18361585,10178242,3
5684,18361585,14649032,1
5685,18361585,2237681,1
5686,18361585,15297782,3
5687,18361585,18556157,1
5688,18361585,19728145,2
5689,18361585,19262745,1
5690,18361585,23353167,1
5691,18361585,7151442,1
5692,18361585,18779992,1
5693,18361585,11625832,3
5694,18361585,3173762,1
5695,18361585,1187715,2
5696,18361585,16487812,9
5697,18361585,21837219,1
5698,18361585,18589616,2
5699,18361585,17467312,9
5700,18361585,18616278,1
5701,18361585,1576921,2
5702,18361585,17872862,1
5703,18361585,526316,1
5704,18361585,1642477,1
5705,18361585,10016242,3
5706,18361585,19654655,1
5707,2237681,16487812,1
5708,2237681,11625832,1
5709,2237681,10016242,1
5710,2237681,18855476,1
5711,22193397,526316,1
5712,22193397,19728145,1
5713,15297782,1728035,7
5714,15297782,18855476,1
5715,15297782,11294262,2
5716,15297782,18955830,1
5717,15297782,18677333,1
5718,15297782,16477792,9
5719,15297782,18837102,1
5720,15297782,15552112,1
5721,15297782,929402,1
5722,15297782,20493986,1
5723,15297782,16447162,4
5724,15297782,10178242,10
5725,15297782,16062152,24
5726,15297782,14546632,2
5727,15297782,14649032,4
5728,15297782,18556157,1
5729,15297782,18562307,1
5730,15297782,19728145,1
5731,15297782,19262745,1
5732,15297782,19416348,1
5733,15297782,18425641,1
5734,15297782,8908602,1
5735,15297782,18767675,1
5736,15297782,14380872,1
5737,15297782,23353167,3
5738,15297782,7151442,4
5739,15297782,22021463,3
5740,15297782,18779992,4
5741,15297782,11625832,5
5742,15297782,1763190,1
5743,15297782,3173762,3
5744,15297782,1187715,1
5745,15297782,16487812,13
5746,15297782,14396812,1
5747,15297782,19822479,1
5748,15297782,21837219,2
5749,15297782,23594916,1
5750,15297782,18589616,19
5751,15297782,17467312,4
5752,15297782,18616278,6
5753,15297782,17872862,2
5754,15297782,204767,3
5755,15297782,10016242,17
5756,15297782,19654655,3
5757,21306620,20336043,1
5758,21306620,20807142,1
5759,18556157,19416348,2
5760,18556157,1728035,2
5761,18556157,18425641,1
5762,18556157,18955830,2
5763,18556157,11294262,1
5764,18556157,7700282,1
5765,18556157,19496778,1
5766,18556157,23353167,1
5767,18556157,22021463,1
5768,18556157,15552112,1
5769,18556157,929402,1
5770,18556157,3173762,1
5771,18556157,1187715,1
5772,18556157,16487812,2
5773,18556157,19033734,1
5774,18556157,1492619,1
5775,18556157,18589616,1
5776,18556157,17467312,1
5777,18556157,21989057,1
5778,18556157,10178242,1
5779,18556157,18616278,1
5780,18556157,17872862,1
5781,18556157,19443174,1
5782,18556157,22736876,1
5783,18556157,526316,1
5784,2305281,1578685,1
5785,18562307,6641192,1
5786,18562307,18955830,15
5787,18562307,11294262,1
5788,18562307,16477792,1
5789,18562307,6190702,4
5790,18562307,929402,1
5791,18562307,1492619,1
5792,18562307,20186791,2
5793,18562307,20065975,1
5794,18562307,10178242,1
5795,18562307,19728145,1
5796,18562307,1787157,1
5797,18562307,19416348,3
5798,18562307,26091301,1
5799,18562307,18425641,9
5800,18562307,7700282,1
5801,18562307,8908602,6
5802,18562307,20757821,2
5803,18562307,20129636,1
5804,18562307,21245809,1
5805,18562307,1763190,1
5806,18562307,1187715,2
5807,18562307,24803205,1
5808,18562307,19822479,3
5809,18562307,18923420,2
5810,18562307,20336043,1
5811,18562307,23723436,1
5812,18562307,18616278,1
5813,18562307,1349592,2
5814,18562307,20807142,10
5815,18562307,526316,3
5816,18562307,8968172,1
5817,18562307,22736876,2
5818,18562307,19828207,3
5819,18562307,10016242,1
5820,19348756,710272,2
5821,19348756,18798102,2
5822,19348756,788001,2
5823,19348756,24850344,1
5824,1787157,1728035,1
5825,1787157,1576921,1
5826,19262745,19416348,2
5827,19262745,7151442,1
5828,19262745,1371991,1
5829,19262745,16477792,1
5830,19262745,15552112,1
5831,19262745,18468466,1
5832,19262745,1187715,1
5833,19262745,16487812,1
5834,19262745,21755271,1
5835,19262745,1492619,1
5836,19262745,17467312,1
5837,19262745,18589616,1
5838,19262745,10178242,1
5839,19262745,14649032,1
5840,19262745,1642477,1
5841,19262745,19654655,1
5842,19416348,6641192,1
5843,19416348,11294262,1
5844,19416348,1492619,1
5845,19416348,10178242,1
5846,19416348,16062152,1
5847,19416348,2496252,1
5848,19416348,18425641,4
5849,19416348,7700282,2
5850,19416348,8908602,1
5851,19416348,14380872,1
5852,19416348,1371991,1
5853,19416348,18571126,1
5854,19416348,1187715,1
5855,19416348,1349592,1
5856,19416348,20807142,1
5857,19416348,22736876,3
5858,19416348,18232817,1
5859,25521445,23594916,2
5860,25150760,18425641,1
5861,18642226,1763190,2
5862,20757821,19822479,1
5863,20757821,20336043,1
5864,20757821,19828398,1
5865,20757821,18955830,2
5866,20757821,7151442,1
5867,20757821,20807142,2
5868,20757821,19828207,1
5869,24556869,21632405,2
5870,20806988,1187715,1
5871,20806988,19728145,1
5872,20806988,18589616,1
5873,20806988,23573879,1
5874,25857366,1187715,1
5875,25857366,1371991,1
5876,25857366,18955830,1
5877,22021463,1728035,3
5878,22021463,11294262,1
5879,22021463,7700282,1
5880,22021463,16487812,2
5881,22021463,19033734,1
5882,22021463,18476981,1
5883,22021463,20338101,1
5884,22021463,21989057,1
5885,22021463,14649032,1
5886,22021463,18616278,1
5887,22021463,204767,8
5888,22021463,10016242,1
5889,25996638,18425641,1
5890,25996638,22736876,3
5891,25996638,8908602,1
5892,11625832,1728035,1
5893,11625832,18855476,2
5894,11625832,18955830,3
5895,11625832,11294262,2
5896,11625832,16477792,25
5897,11625832,18837102,2
5898,11625832,15552112,1
5899,11625832,929402,1
5900,11625832,23398017,2
5901,11625832,20493986,2
5902,11625832,20041384,1
5903,11625832,19828398,1
5904,11625832,16447162,11
5905,11625832,1578685,1
5906,11625832,10178242,22
5907,11625832,14649032,5
5908,11625832,14546632,11
5909,11625832,16062152,4
5910,11625832,12588802,1
5911,11625832,19728145,3
5912,11625832,18767675,1
5913,11625832,23353167,3
5914,11625832,7151442,4
5915,11625832,18779992,8
5916,11625832,1763190,1
5917,11625832,3173762,5
5918,11625832,1187715,1
5919,11625832,16487812,44
5920,11625832,21755271,1
5921,11625832,21837219,17
5922,11625832,23594916,2
5923,11625832,18314669,1
5924,11625832,17467312,14
5925,11625832,18589616,11
5926,11625832,18616278,12
5927,11625832,17872862,7
5928,11625832,526316,1
5929,11625832,19828207,1
5930,11625832,10016242,65
5931,11625832,47094,2
5932,11625832,19654655,9
5933,25482608,1763190,1
5934,23573879,23515107,1
5935,24249720,1492619,1
5936,22130047,710272,3
5937,22130047,18798102,1
5938,22130047,788001,1
5939,22130047,19687074,1
5940,22130047,2496252,1
5941,18517376,18495240,1
5942,18517376,11294262,1
5943,18517376,18955830,1
5944,18517376,1371991,1
5945,18517376,6190702,1
5946,18517376,1763190,1
5947,18517376,929402,1
5948,18517376,710272,1
5949,18517376,1187715,2
5950,18517376,18923420,1
5951,18517376,18589616,1
5952,3173762,788001,1
5953,3173762,1728035,2
5954,3173762,11294262,1
5955,3173762,23353167,2
5956,3173762,20135762,2
5957,3173762,7151442,2
5958,3173762,18779992,5
5959,3173762,16477792,9
5960,3173762,6190702,1
5961,3173762,18837102,2
5962,3173762,15552112,1
5963,3173762,929402,1
5964,3173762,1187715,1
5965,3173762,16487812,7
5966,3173762,21837219,6
5967,3173762,18589616,6
5968,3173762,17467312,3
5969,3173762,16447162,1
5970,3173762,18180033,1
5971,3173762,10178242,15
5972,3173762,14546632,1
5973,3173762,18616278,10
5974,3173762,18882523,1
5975,3173762,17872862,2
5976,3173762,10016242,12
5977,3173762,19654655,1
5978,16487812,788001,1
5979,16487812,1728035,13
5980,16487812,6641192,1
5981,16487812,18855476,4
5982,16487812,11294262,1
5983,16487812,18955830,1
5984,16487812,16477792,34
5985,16487812,6190702,1
5986,16487812,15552112,2
5987,16487812,929402,1
5988,16487812,23398017,1
5989,16487812,19033734,1
5990,16487812,20186791,1
5991,16487812,20041384,2
5992,16487812,19828398,1
5993,16487812,16447162,14
5994,16487812,1578685,1
5995,16487812,21989057,1
5996,16487812,10178242,27
5997,16487812,14649032,6
5998,16487812,14546632,5
5999,16487812,16062152,6
6000,16487812,19728145,1
6001,16487812,8908602,1
6002,16487812,18767675,1
6003,16487812,23353167,4
6004,16487812,7151442,9
6005,16487812,18779992,8
6006,16487812,1187715,1
6007,16487812,21755271,1
6008,16487812,21837219,9
6009,16487812,23594916,1
6010,16487812,18589616,6
6011,16487812,17467312,11
6012,16487812,18616278,10
6013,16487812,18882523,2
6014,16487812,17872862,4
6015,16487812,19443174,1
6016,16487812,20197351,1
6017,16487812,10016242,75
6018,16487812,47094,1
6019,16487812,19654655,7
6020,21755271,19687074,1
6021,21755271,1578685,1
6022,21755271,19064659,1
6023,21755271,1371991,1
6024,21755271,1642477,1
6025,14396812,19728145,1
6026,14396812,1728035,1
6027,14396812,18955830,1
6028,14396812,18677333,1
6029,14396812,15552112,3
6030,14396812,18589616,1
6031,14396812,1578685,1
6032,14396812,16062152,1
6033,14396812,20348898,2
6034,14396812,10016242,1
6035,13288852,10016162,1
6036,13288852,11294262,1
6037,13288852,7700282,1
6038,21632405,47094,1
6039,21390741,1187715,1
6040,21390741,1371991,1
6041,21390741,20336043,1
6042,21390741,18314669,1
6043,21390741,19828207,2
6044,10016162,7700282,1
6045,10016162,7151442,3
6046,10016162,18779992,1
6047,10016162,16477792,4
6048,10016162,23398017,1
6049,10016162,21837219,1
6050,10016162,17467312,2
6051,10016162,14546632,1
6052,10016162,18616278,1
6053,10016162,17872862,1
6054,10016162,10016242,1
6055,21837219,788001,1
6056,21837219,1728035,3
6057,21837219,18955830,1
6058,21837219,16477792,22
6059,21837219,23398017,1
6060,21837219,16447162,3
6061,21837219,10178242,11
6062,21837219,16062152,1
6063,21837219,14546632,1
6064,21837219,23353167,1
6065,21837219,7151442,2
6066,21837219,20135762,1
6067,21837219,18779992,2
6068,21837219,23594916,1
6069,21837219,17467312,4
6070,21837219,18589616,1
6071,21837219,18616278,7
6072,21837219,10016242,36
6073,21837219,19654655,4
6074,18974119,18476981,1
6075,20583850,9307682,1
6076,20583850,11294262,2
6077,20583850,7700282,2
6078,20336043,18495240,1
6079,20336043,19728145,4
6080,20336043,18955830,4
6081,20336043,1371991,3
6082,20336043,6190702,1
6083,20336043,1187715,4
6084,20336043,18314669,1
6085,20336043,18476981,1
6086,20336043,19443174,2
6087,20336043,20807142,1
6088,20336043,1642477,1
6089,20336043,19828207,2
6090,23723436,1187715,2
6091,23723436,1492619,3
6092,23723436,18425641,1
6093,23723436,18955830,1
6094,23723436,1371991,1
6095,23723436,22736876,1
6096,23723436,19908083,1
6097,18314669,19728145,2
6098,18314669,20940321,1
6099,18314669,18955830,1
6100,18314669,8908602,1
6101,18314669,1371991,2
6102,18314669,16477792,1
6103,18314669,1187715,2
6104,18314669,18589616,1
6105,18314669,16447162,1
6106,18314669,7699922,3
6107,18314669,1349592,2
6108,18314669,18573279,2
6109,18314669,1642477,1
6110,18314669,19828207,1
6111,1029550,526316,1
6112,1029550,1576921,1
6113,19035579,10178242,1
6114,18816443,1187715,1
6115,18816443,18955830,1
6116,18953664,1187715,2
6117,18953664,18955830,2
6118,7699922,23398017,1
6119,7699922,1187715,2
6120,7699922,19728145,2
6121,7699922,10178242,1
6122,7699922,14546632,1
6123,7699922,1371991,2
6124,7699922,1349592,1
6125,7699922,1576921,1
6126,7699922,1642477,2
6127,7699922,19654655,1
6128,20807142,19728145,1
6129,20807142,18425641,1
6130,20807142,18955830,6
6131,20807142,11294262,1
6132,20807142,7700282,1
6133,20807142,1763190,1
6134,20807142,1187715,3
6135,20807142,19822479,2
6136,20807142,19828398,3
6137,20807142,526316,1
6138,20807142,19828207,1
6139,19443174,1492619,1
6140,19443174,19728145,1
6141,19443174,18955830,2
6142,19443174,7700282,1
6143,19443174,18779992,1
6144,19443174,23515107,1
6145,19443174,10016242,1
6146,19443174,929402,1
6147,19828207,19728145,1
6148,19828207,18955830,2
6149,19828207,8908602,1
6150,19828207,1371991,1
6151,19828207,6190702,1
6152,19828207,1187715,2
6153,19828207,20186791,1
6154,19828207,1642477,2
6155,19828207,10016242,1
6156,10016242,788001,1
6157,10016242,1728035,17
6158,10016242,6641192,1
6159,10016242,17686062,1
6160,10016242,18855476,6
6161,10016242,18955830,4
6162,10016242,18677333,1
6163,10016242,16477792,64
6164,10016242,18837102,6
6165,10016242,15552112,1
6166,10016242,20186791,1
6167,10016242,19828398,1
6168,10016242,16447162,24
6169,10016242,10178242,42
6170,10016242,16062152,9
6171,10016242,14649032,8
6172,10016242,14546632,6
6173,10016242,12588802,1
6174,10016242,18495240,1
6175,10016242,7700282,1
6176,10016242,23353167,3
6177,10016242,7151442,7
6178,10016242,18779992,11
6179,10016242,23594916,3
6180,10016242,17467312,15
6181,10016242,18589616,7
6182,10016242,8796112,1
6183,10016242,18616278,32
6184,10016242,18882523,1
6185,10016242,17872862,3
6186,10016242,204767,1
6187,10016242,47094,1
6188,10016242,19654655,8
6189,19908083,1187715,1
6190,19908083,1492619,1
6191,19908083,1371991,1
6192,19908083,20186791,1
6193,19908083,18425641,1
6194,18798102,710272,4
6195,18798102,1492619,1
6196,18798102,788001,5
6197,18798102,21338021,1
6198,18798102,526316,1
6199,18798102,2496252,2
6200,25884191,12588802,1
6201,25884191,18955830,1
6202,20940321,1187715,1
6203,9307682,1492619,1
6204,9307682,7700282,4
6205,788001,19728145,1
6206,788001,18779992,1
6207,788001,710272,8
6208,788001,23674770,1
6209,788001,2496252,2
6210,788001,19828398,1
6211,788001,10178242,1
6212,788001,526316,1
6213,2520612,18495240,1
6214,2520612,18955830,3
6215,1728035,6641192,1
6216,1728035,18855476,2
6217,1728035,11294262,2
6218,1728035,18677333,1
6219,1728035,16477792,4
6220,1728035,15552112,1
6221,1728035,929402,1
6222,1728035,19033734,1
6223,1728035,1492619,1
6224,1728035,20186791,1
6225,1728035,20041384,1
6226,1728035,19828398,1
6227,1728035,16447162,1
6228,1728035,21989057,1
6229,1728035,10178242,9
6230,1728035,16062152,5
6231,1728035,14546632,1
6232,1728035,12588802,1
6233,1728035,19728145,3
6234,1728035,18425641,2
6235,1728035,7700282,1
6236,1728035,23353167,2
6237,1728035,7151442,1
6238,1728035,18779992,1
6239,1728035,1187715,2
6240,1728035,18589616,4
6241,1728035,17467312,2
6242,1728035,18616278,5
6243,1728035,17872862,2
6244,1728035,204767,4
6245,1728035,22736876,1
6246,1728035,19654655,2
6247,24925734,19728145,1
6248,24925734,526316,1
6249,6641192,12588802,1
6250,6641192,19728145,1
6251,6641192,18425641,1
6252,6641192,1697586,1
6253,6641192,18855476,1
6254,6641192,11294262,1
6255,6641192,18955830,2
6256,6641192,929402,1
6257,6641192,710272,1
6258,6641192,23398017,1
6259,6641192,19687074,1
6260,6641192,2496252,1
6261,6641192,20186791,1
6262,6641192,22736876,1
6263,17686062,16447162,1
6264,17686062,18616278,2
6265,18855476,20186791,1
6266,18855476,10178242,2
6267,18955830,11294262,1
6268,18955830,3636792,1
6269,18955830,16477792,2
6270,18955830,6190702,6
6271,18955830,15552112,1
6272,18955830,929402,4
6273,18955830,710272,1
6274,18955830,1492619,3
6275,18955830,20186791,5
6276,18955830,19828398,4
6277,18955830,10178242,1
6278,18955830,16062152,2
6279,18955830,22468329,1
6280,18955830,25681644,1
6281,18955830,2496252,3
6282,18955830,19728145,20
6283,18955830,26091301,1
6284,18955830,18425641,1
6285,18955830,1451826,1
6286,18955830,1697586,1
6287,18955830,7700282,1
6288,18955830,8908602,1
6289,18955830,14380872,1
6290,18955830,1371991,17
6291,18955830,20129636,2
6292,18955830,255854,1
6293,18955830,1763190,2
6294,18955830,1187715,39
6295,18955830,24803205,4
6296,18955830,18923420,2
6297,18955830,22730657,1
6298,18955830,24850344,1
6299,18955830,18589616,2
6300,18955830,18616278,1
6301,18955830,1349592,4
6302,18955830,1576921,1
6303,18955830,18573279,1
6304,18955830,23515107,1
6305,18955830,526316,6
6306,18955830,1642477,6
6307,11294262,16477792,1
6308,11294262,6190702,1
6309,11294262,15552112,1
6310,11294262,19033734,1
6311,11294262,21989057,1
6312,11294262,10178242,1
6313,11294262,14546632,1
6314,11294262,19728145,2
6315,11294262,18425641,2
6316,11294262,1697586,1
6317,11294262,7700282,1
6318,11294262,8908602,1
6319,11294262,7151442,1
6320,11294262,21245809,1
6321,11294262,1187715,1
6322,11294262,19822479,1
6323,11294262,18589616,1
6324,11294262,18180033,1
6325,11294262,18616278,1
6326,11294262,22736876,1
6327,11294262,526316,1
6328,3636792,1187715,1
6329,3636792,19064659,1
6330,3636792,6190702,1
6331,18677333,710272,1
6332,18677333,16062152,1
6333,18677333,18589616,1
6334,23285340,19728145,1
6335,16477792,18837102,3
6336,16477792,6190702,1
6337,16477792,19828398,1
6338,16477792,16447162,5
6339,16477792,10178242,24
6340,16477792,14649032,5
6341,16477792,14546632,1
6342,16477792,18495240,1
6343,16477792,23353167,1
6344,16477792,7151442,30
6345,16477792,18779992,12
6346,16477792,1187715,1
6347,16477792,17467312,17
6348,16477792,18589616,15
6349,16477792,18616278,21
6350,16477792,17872862,4
6351,16477792,526316,2
6352,16477792,1642477,1
6353,16477792,47094,1
6354,16477792,19654655,3
6355,6190702,18468466,1
6356,6190702,929402,2
6357,6190702,1492619,1
6358,6190702,19687074,1
6359,6190702,10178242,1
6360,6190702,2496252,1
6361,6190702,18495240,1
6362,6190702,19728145,18
6363,6190702,1451826,1
6364,6190702,8908602,2
6365,6190702,19064659,2
6366,6190702,1371991,3
6367,6190702,18779992,1
6368,6190702,1187715,9
6369,6190702,24803205,3
6370,6190702,17467312,1
6371,6190702,1349592,1
6372,6190702,1576921,1
6373,18837102,18589616,1
6374,18837102,21989057,1
6375,18837102,10178242,3
6376,18837102,23353167,2
6377,18837102,7151442,1
6378,18837102,18616278,4
6379,18837102,18779992,2
6380,15552112,18468466,1
6381,15552112,929402,1
6382,15552112,1578685,1
6383,15552112,10178242,1
6384,15552112,14546632,1
6385,15552112,7700282,1
6386,15552112,23353167,1
6387,15552112,1187715,1
6388,15552112,18589616,1
6389,15552112,17467312,1
6390,15552112,18476981,1
6391,15552112,18180033,1
6392,15552112,1349592,1
6393,15552112,17872862,1
6394,15552112,20348898,1
6395,15552112,47094,1
6396,24153712,710272,1
6397,18468466,19728145,1
6398,929402,1492619,2
6399,929402,1578685,1
6400,929402,10178242,1
6401,929402,2496252,1
6402,929402,18495240,3
6403,929402,19728145,5
6404,929402,23353167,1
6405,929402,19064659,1
6406,929402,1371991,3
6407,929402,1187715,4
6408,929402,24803205,1
6409,929402,18589616,3
6410,929402,17467312,2
6411,929402,18616278,1
6412,929402,1349592,2
6413,929402,17872862,2
6414,929402,526316,1
6415,929402,1642477,1
6416,929402,47094,1
6417,710272,19728145,5
6418,710272,7700282,1
6419,710272,1371991,1
6420,710272,20129636,1
6421,710272,1763190,1
6422,710272,1187715,1
6423,710272,18923420,1
6424,710272,19687074,1
6425,710272,20186791,1
6426,710272,24850344,1
6427,710272,18589616,1
6428,710272,18180033,1
6429,710272,14649032,1
6430,710272,526316,1
6431,710272,2496252,4
6432,23398017,19728145,1
6433,23398017,17467312,1
6434,23398017,10178242,1
6435,23398017,14546632,5
6436,23398017,18616278,1
6437,23398017,19654655,1
6438,19033734,21989057,1
6439,19033734,18616278,1
6440,1492619,20186791,1
6441,1492619,2496252,1
6442,1492619,19728145,3
6443,1492619,18425641,2
6444,1492619,7700282,2
6445,1492619,14380872,2
6446,1492619,1371991,1
6447,1492619,1187715,2
6448,1492619,204767,1
6449,1492619,526316,1
6450,1492619,22736876,1
6451,19687074,19728145,1
6452,19687074,1371991,1
6453,19687074,1642477,1
6454,20493986,18589616,2
6455,20493986,16062152,1
6456,20493986,14546632,1
6457,20186791,14649032,1
6458,20186791,19728145,8
6459,20186791,7700282,2
6460,20186791,1371991,2
6461,20186791,1187715,3
6462,20186791,18180033,1
6463,20186791,13635532,1
6464,20186791,1349592,1
6465,20186791,1576921,3
6466,20186791,526316,5
6467,20186791,1642477,1
6468,20041384,18779992,1
6469,19828398,18495240,1
6470,19828398,19728145,2
6471,19828398,7151442,1
6472,19828398,1371991,1
6473,19828398,22730657,1
6474,19828398,18180033,1
6475,19828398,10178242,1
6476,19828398,14649032,1
6477,19828398,526316,1
6478,20065975,19728145,1
6479,16447162,12588802,2
6480,16447162,7151442,3
6481,16447162,18779992,3
6482,16447162,1187715,1
6483,16447162,17467312,3
6484,16447162,18589616,2
6485,16447162,10178242,4
6486,16447162,14546632,2
6487,16447162,14649032,1
6488,16447162,18616278,2
6489,1578685,20348898,1
6490,21989057,16062152,1
6491,21989057,18616278,1
6492,10178242,14546632,7
6493,10178242,14649032,6
6494,10178242,16062152,2
6495,10178242,19728145,3
6496,10178242,7700282,1
6497,10178242,23353167,3
6498,10178242,7151442,13
6499,10178242,18779992,8
6500,10178242,1187715,1
6501,10178242,23594916,1
6502,10178242,17467312,15
6503,10178242,18589616,7
6504,10178242,18616278,8
6505,10178242,18882523,1
6506,10178242,17872862,3
6507,10178242,526316,2
6508,10178242,19654655,9
6509,14546632,19728145,1
6510,14546632,23353167,1
6511,14546632,7151442,1
6512,14546632,17467312,4
6513,14546632,18589616,1
6514,14546632,14649032,2
6515,14546632,18616278,2
6516,14546632,19654655,4
6517,16062152,14649032,1
6518,16062152,2496252,1
6519,16062152,18425641,3
6520,16062152,8908602,1
6521,16062152,18767675,2
6522,16062152,23353167,1
6523,16062152,1187715,1
6524,16062152,23594916,1
6525,16062152,18589616,3
6526,16062152,17467312,1
6527,16062152,18616278,2
6528,16062152,20197351,1
6529,16062152,526316,1
6530,16062152,19654655,1
6531,14649032,19728145,1
6532,14649032,7700282,1
6533,14649032,7151442,4
6534,14649032,17467312,2
6535,14649032,18589616,1
6536,14649032,18616278,3
6537,14649032,19654655,4
6538,25681644,1187715,1
6539,25681644,19728145,1
6540,25681644,1371991,1
6541,25681644,1642477,1
6542,2496252,19728145,2
6543,2496252,1371991,1
6544,2496252,1187715,1
6545,2496252,24850344,1
6546,2496252,23515107,1
6547,2496252,526316,1
6548,12588802,1187715,2
6549,12588802,1697586,1
6550,18495240,19728145,4
6551,18495240,1371991,1
6552,18495240,1187715,3
6553,18495240,22730657,1
6554,18495240,18589616,1
6555,19728145,26091301,1
6556,19728145,1697586,1
6557,19728145,8908602,4
6558,19728145,7700282,3
6559,19728145,1371991,12
6560,19728145,20129636,2
6561,19728145,1763190,2
6562,19728145,25718653,1
6563,19728145,1187715,18
6564,19728145,24803205,6
6565,19728145,23674770,2
6566,19728145,22730657,1
6567,19728145,18476981,3
6568,19728145,18180033,1
6569,19728145,13635532,1
6570,19728145,1349592,3
6571,19728145,1576921,6
6572,19728145,20348898,1
6573,19728145,526316,20
6574,19728145,1642477,8
6575,19728145,19654655,1
6576,26091301,22730657,1
6577,18425641,8908602,3
6578,18425641,7700282,1
6579,18425641,255854,1
6580,18425641,21245809,1
6581,18425641,19822479,1
6582,18425641,18589616,1
6583,18425641,18616278,1
6584,18425641,22736876,10
6585,1697586,1187715,2
6586,1697586,1642477,1
6587,1451826,1187715,1
6588,1451826,18180033,1
6589,1451826,19064659,1
6590,1451826,1371991,1
6591,1451826,20129636,1
6592,8908602,21245809,1
6593,8908602,1187715,1
6594,8908602,19822479,1
6595,8908602,22736876,1
6596,7700282,19822479,1
6597,7700282,204767,1
6598,7700282,22736876,2
6599,18767675,17872862,1
6600,18767675,17467312,1
6601,14380872,19822479,1
6602,19496778,18589616,1
6603,19496778,526316,1
6604,23353167,20135762,1
